id,n_layer,n_head,wd,layer,head,ood_acc,ood_acc_single_mean,delta_mean_single,delta_uniform_single,csv_ood_acc,sign_score,viol_score,head_type
1u92pvuk,3,4,0.0,1,3,0.656,0.658,0.0020000000000000018,0.0030000000000000027,0.656,0.0299999993294477,0.006,neither
1u92pvuk,3,4,0.0,1,4,0.656,0.664,0.008000000000000007,0.008000000000000007,0.656,0.0219999998807907,0.001,neither
1u92pvuk,3,4,0.0,2,1,0.656,0.656,0.0,0.0,0.656,0.0,0.221,neither
1u92pvuk,3,4,0.0,2,2,0.656,0.655,-0.0010000000000000009,-0.0010000000000000009,0.656,0.0,0.031,neither
1u92pvuk,3,4,0.0,2,3,0.656,0.656,0.0,0.0,0.656,0.0020000000949949,0.825,violation-detecting
1u92pvuk,3,4,0.0,2,4,0.656,0.656,0.0,0.0,0.656,0.0,0.785,neither
1u92pvuk,3,4,0.0,3,1,0.656,0.628,-0.028000000000000025,-0.030000000000000027,0.656,0.0270000007003545,0.129,neither
1u92pvuk,3,4,0.0,3,2,0.656,0.633,-0.02300000000000002,-0.02400000000000002,0.656,0.0,0.307,neither
1u92pvuk,3,4,0.0,3,3,0.656,0.632,-0.02400000000000002,-0.025000000000000022,0.656,0.0,0.354,neither
1u92pvuk,3,4,0.0,3,4,0.656,0.622,-0.03400000000000003,-0.03500000000000003,0.656,0.0109999999403953,0.154,neither
ewce9dtl,3,4,0.01,1,1,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
ewce9dtl,3,4,0.01,1,2,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
ewce9dtl,3,4,0.01,1,3,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
ewce9dtl,3,4,0.01,1,4,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
ewce9dtl,3,4,0.01,2,1,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
ewce9dtl,3,4,0.01,2,2,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
ewce9dtl,3,4,0.01,2,3,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
ewce9dtl,3,4,0.01,2,4,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
ewce9dtl,3,4,0.01,3,1,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
ewce9dtl,3,4,0.01,3,2,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
ewce9dtl,3,4,0.01,3,3,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
ewce9dtl,3,4,0.01,3,4,0.552,0.552,0.0,0.0,0.552,0.0,0.0,neither
yeabbkaf,3,4,0.001,1,1,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
yeabbkaf,3,4,0.001,1,2,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
yeabbkaf,3,4,0.001,1,3,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
yeabbkaf,3,4,0.001,1,4,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
yeabbkaf,3,4,0.001,2,1,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
yeabbkaf,3,4,0.001,2,2,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
yeabbkaf,3,4,0.001,2,3,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
yeabbkaf,3,4,0.001,2,4,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
yeabbkaf,3,4,0.001,3,1,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
yeabbkaf,3,4,0.001,3,2,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
yeabbkaf,3,4,0.001,3,3,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
yeabbkaf,3,4,0.001,3,4,0.465,0.465,0.0,0.0,0.465,0.0,0.0,neither
rcyp7nir,3,4,0.0,1,1,0.571,0.562,-0.008999999999999897,-0.008999999999999897,0.571,0.0070000002160668,0.004,neither
rcyp7nir,3,4,0.0,1,2,0.571,0.562,-0.008999999999999897,-0.0119999999999999,0.571,0.003000000026077,0.011,neither
rcyp7nir,3,4,0.0,1,3,0.571,0.573,0.0020000000000000018,0.0,0.571,0.0109999999403953,0.0,neither
rcyp7nir,3,4,0.0,1,4,0.571,0.555,-0.015999999999999903,-0.017999999999999905,0.571,0.0,0.014,neither
rcyp7nir,3,4,0.0,2,1,0.571,0.564,-0.007000000000000006,-0.009999999999999898,0.571,0.0020000000949949,0.965,violation-detecting
rcyp7nir,3,4,0.0,2,2,0.571,0.571,0.0,0.0,0.571,0.0,0.917,violation-detecting
rcyp7nir,3,4,0.0,2,3,0.571,0.566,-0.0050000000000000044,-0.008000000000000007,0.571,0.0,0.968,violation-detecting
rcyp7nir,3,4,0.0,2,4,0.571,0.542,-0.028999999999999915,-0.030999999999999917,0.571,0.0,0.972,violation-detecting
rcyp7nir,3,4,0.0,3,1,0.571,0.54,-0.030999999999999917,-0.03299999999999992,0.571,0.1019999980926513,0.0,neither
rcyp7nir,3,4,0.0,3,2,0.571,0.547,-0.02399999999999991,-0.02199999999999991,0.571,0.1019999980926513,0.0,neither
rcyp7nir,3,4,0.0,3,3,0.571,0.528,-0.04299999999999993,-0.04899999999999993,0.571,0.0,0.63,neither
rcyp7nir,3,4,0.0,3,4,0.571,0.553,-0.017999999999999905,-0.018999999999999906,0.571,0.1030000001192092,0.0,neither
6z363onf,3,4,0.01,1,1,0.478,0.478,0.0,0.0,0.478,0.0,0.0,neither
6z363onf,3,4,0.01,1,2,0.478,0.478,0.0,0.0,0.478,0.0,0.0,neither
6z363onf,3,4,0.01,1,3,0.478,0.478,0.0,0.0,0.478,0.0,0.0,neither
6z363onf,3,4,0.01,1,4,0.478,0.478,0.0,0.0,0.478,0.0,0.0,neither
6z363onf,3,4,0.01,2,1,0.478,0.476,-0.0020000000000000018,-0.0020000000000000018,0.478,0.0,0.004,neither
6z363onf,3,4,0.01,2,2,0.478,0.476,-0.0020000000000000018,-0.0020000000000000018,0.478,0.0,0.004,neither
6z363onf,3,4,0.01,2,3,0.478,0.477,-0.0010000000000000009,-0.0010000000000000009,0.478,0.0,0.004,neither
6z363onf,3,4,0.01,2,4,0.478,0.476,-0.0020000000000000018,-0.0020000000000000018,0.478,0.0,0.004,neither
6z363onf,3,4,0.01,3,1,0.478,0.478,0.0,0.0,0.478,0.0,0.0,neither
6z363onf,3,4,0.01,3,2,0.478,0.478,0.0,0.0,0.478,0.0,0.0,neither
6z363onf,3,4,0.01,3,3,0.478,0.478,0.0,0.0,0.478,0.0,0.0,neither
6z363onf,3,4,0.01,3,4,0.478,0.478,0.0,0.0,0.478,0.0,0.0,neither
pifwd2xy,3,4,0.001,1,1,0.225,0.225,0.0,0.0,0.225,0.0,0.0,neither
pifwd2xy,3,4,0.001,1,2,0.225,0.225,0.0,0.0,0.225,0.0,0.0,neither
pifwd2xy,3,4,0.001,1,3,0.225,0.225,0.0,0.0,0.225,0.0,0.0,neither
pifwd2xy,3,4,0.001,1,4,0.225,0.225,0.0,0.0,0.225,0.0,0.0,neither
pifwd2xy,3,4,0.001,2,1,0.225,0.225,0.0,0.0,0.225,0.0,0.008,neither
pifwd2xy,3,4,0.001,2,2,0.225,0.225,0.0,0.0,0.225,0.0,0.001,neither
pifwd2xy,3,4,0.001,2,3,0.225,0.225,0.0,0.0,0.225,0.0,0.042,neither
pifwd2xy,3,4,0.001,2,4,0.225,0.225,0.0,0.0,0.225,0.0,0.037,neither
pifwd2xy,3,4,0.001,3,1,0.225,0.225,0.0,0.0,0.225,0.0,0.0,neither
pifwd2xy,3,4,0.001,3,2,0.225,0.225,0.0,0.0,0.225,0.0,0.0,neither
pifwd2xy,3,4,0.001,3,3,0.225,0.225,0.0,0.0,0.225,0.0,0.0,neither
pifwd2xy,3,4,0.001,3,4,0.225,0.225,0.0,0.0,0.225,0.0,0.0,neither
4kto39mz,3,4,0.0,1,1,0.832,0.833,0.0010000000000000009,0.0,0.832,0.0,0.007,neither
4kto39mz,3,4,0.0,1,2,0.832,0.831,-0.0010000000000000009,-0.0010000000000000009,0.832,0.0040000001899898,0.006,neither
4kto39mz,3,4,0.0,1,3,0.832,0.828,-0.0040000000000000036,-0.006000000000000005,0.832,0.0040000001899898,0.005,neither
4kto39mz,3,4,0.0,1,4,0.832,0.83,-0.0020000000000000018,-0.0020000000000000018,0.832,0.0040000001899898,0.018,neither
4kto39mz,3,4,0.0,2,1,0.832,0.828,-0.0040000000000000036,-0.0040000000000000036,0.832,0.0,0.001,neither
4kto39mz,3,4,0.0,2,2,0.832,0.833,0.0010000000000000009,0.0010000000000000009,0.832,0.0,0.108,neither
4kto39mz,3,4,0.0,2,3,0.832,0.831,-0.0010000000000000009,-0.0010000000000000009,0.832,0.0,0.127,neither
4kto39mz,3,4,0.0,2,4,0.832,0.831,-0.0010000000000000009,-0.0020000000000000018,0.832,0.0020000000949949,0.0,neither
4kto39mz,3,4,0.0,3,1,0.832,0.758,-0.07399999999999995,-0.07899999999999996,0.832,0.0,0.333,neither
4kto39mz,3,4,0.0,3,2,0.832,0.743,-0.08899999999999997,-0.09199999999999997,0.832,0.0,0.334,neither
4kto39mz,3,4,0.0,3,3,0.832,0.795,-0.03699999999999992,-0.038999999999999924,0.832,0.0,0.407,neither
4kto39mz,3,4,0.0,3,4,0.832,0.788,-0.04399999999999993,-0.04299999999999993,0.832,0.0,0.334,neither
fgha5oow,3,4,0.01,1,1,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
fgha5oow,3,4,0.01,1,2,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
fgha5oow,3,4,0.01,1,3,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
fgha5oow,3,4,0.01,1,4,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
fgha5oow,3,4,0.01,2,1,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
fgha5oow,3,4,0.01,2,2,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
fgha5oow,3,4,0.01,2,3,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
fgha5oow,3,4,0.01,2,4,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
fgha5oow,3,4,0.01,3,1,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
fgha5oow,3,4,0.01,3,2,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
fgha5oow,3,4,0.01,3,3,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
fgha5oow,3,4,0.01,3,4,0.002,0.002,0.0,0.0,0.002,0.0,0.0,neither
6v98mwa5,3,4,0.001,1,1,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
6v98mwa5,3,4,0.001,1,2,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
6v98mwa5,3,4,0.001,1,3,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
6v98mwa5,3,4,0.001,1,4,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
6v98mwa5,3,4,0.001,2,1,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
6v98mwa5,3,4,0.001,2,2,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
6v98mwa5,3,4,0.001,2,3,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
6v98mwa5,3,4,0.001,2,4,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
6v98mwa5,3,4,0.001,3,1,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
6v98mwa5,3,4,0.001,3,2,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
6v98mwa5,3,4,0.001,3,3,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
6v98mwa5,3,4,0.001,3,4,0.001,0.001,0.0,0.0,0.001,0.0,0.0,neither
vrydfu8l,3,4,0.0,1,1,0.001,0.001,0.0,0.0,0.001,0.0,0.005,neither
vrydfu8l,3,4,0.0,1,2,0.001,0.001,0.0,0.0,0.001,0.0260000005364418,0.0,neither
vrydfu8l,3,4,0.0,1,3,0.001,0.001,0.0,0.0,0.001,0.0170000009238719,0.0,neither
vrydfu8l,3,4,0.0,1,4,0.001,0.001,0.0,0.0,0.001,0.0,0.016,neither
vrydfu8l,3,4,0.0,2,1,0.001,0.006,0.005,0.005,0.001,0.0099999997764825,0.0,neither
vrydfu8l,3,4,0.0,2,2,0.001,0.003,0.002,0.002,0.001,0.0099999997764825,0.003,neither
vrydfu8l,3,4,0.0,2,3,0.001,0.001,0.0,0.0,0.001,0.0070000002160668,0.005,neither
vrydfu8l,3,4,0.0,2,4,0.001,0.001,0.0,0.0,0.001,0.003000000026077,0.002,neither
vrydfu8l,3,4,0.0,3,1,0.001,0.001,0.0,0.0,0.001,0.527999997138977,0.0,neither
vrydfu8l,3,4,0.0,3,2,0.001,0.001,0.0,0.0,0.001,0.0049999998882412,0.091,neither
vrydfu8l,3,4,0.0,3,3,0.001,0.001,0.0,0.0,0.001,0.0010000000474974,0.011,neither
vrydfu8l,3,4,0.0,3,4,0.001,0.0,-0.001,-0.001,0.001,0.5440000295639038,0.0,neither
3s8ung8y,3,4,0.01,1,1,0.022,0.022,0.0,0.0,0.022,0.0,0.0,neither
3s8ung8y,3,4,0.01,1,2,0.022,0.022,0.0,0.0,0.022,0.0,0.0,neither
3s8ung8y,3,4,0.01,1,3,0.022,0.022,0.0,0.0,0.022,0.0,0.0,neither
3s8ung8y,3,4,0.01,1,4,0.022,0.022,0.0,0.0,0.022,0.0,0.0,neither
3s8ung8y,3,4,0.01,2,1,0.022,0.022,0.0,0.0,0.022,0.0,0.004,neither
3s8ung8y,3,4,0.01,2,2,0.022,0.022,0.0,0.0,0.022,0.0,0.0,neither
3s8ung8y,3,4,0.01,2,3,0.022,0.022,0.0,0.0,0.022,0.0,0.002,neither
3s8ung8y,3,4,0.01,2,4,0.022,0.022,0.0,0.0,0.022,0.0,0.0,neither
3s8ung8y,3,4,0.01,3,1,0.022,0.022,0.0,0.0,0.022,0.0,0.0,neither
3s8ung8y,3,4,0.01,3,2,0.022,0.022,0.0,0.0,0.022,0.0,0.0,neither
3s8ung8y,3,4,0.01,3,3,0.022,0.022,0.0,0.0,0.022,0.0,0.0,neither
3s8ung8y,3,4,0.01,3,4,0.022,0.022,0.0,0.0,0.022,0.0,0.0,neither
d2yrcsa1,3,4,0.001,1,1,0.196,0.196,0.0,0.0,0.196,0.0,0.0,neither
d2yrcsa1,3,4,0.001,1,2,0.196,0.196,0.0,0.0,0.196,0.0,0.0,neither
d2yrcsa1,3,4,0.001,1,3,0.196,0.196,0.0,0.0,0.196,0.0,0.0,neither
d2yrcsa1,3,4,0.001,1,4,0.196,0.196,0.0,0.0,0.196,0.0,0.0,neither
d2yrcsa1,3,4,0.001,2,1,0.196,0.196,0.0,0.0,0.196,0.0,0.0,neither
d2yrcsa1,3,4,0.001,2,2,0.196,0.196,0.0,0.0,0.196,0.0109999999403953,0.0,neither
d2yrcsa1,3,4,0.001,2,3,0.196,0.195,-0.0010000000000000009,-0.0010000000000000009,0.196,0.0189999993890523,0.0,neither
d2yrcsa1,3,4,0.001,2,4,0.196,0.195,-0.0010000000000000009,-0.0010000000000000009,0.196,0.0179999992251396,0.0,neither
d2yrcsa1,3,4,0.001,3,1,0.196,0.196,0.0,0.0,0.196,0.0,0.0,neither
d2yrcsa1,3,4,0.001,3,2,0.196,0.196,0.0,0.0,0.196,0.0,0.0,neither
d2yrcsa1,3,4,0.001,3,3,0.196,0.196,0.0,0.0,0.196,0.0,0.0,neither
d2yrcsa1,3,4,0.001,3,4,0.196,0.196,0.0,0.0,0.196,0.0,0.0,neither
bpeprx1a,3,4,0.0,1,1,0.865,0.856,-0.009000000000000008,-0.01200000000000001,0.865,0.025000000372529,0.0,neither
bpeprx1a,3,4,0.0,1,2,0.865,0.833,-0.03200000000000003,-0.03400000000000003,0.865,0.0280000008642673,0.0,neither
bpeprx1a,3,4,0.0,1,3,0.865,0.861,-0.0040000000000000036,-0.0040000000000000036,0.865,0.0450000017881393,0.0,neither
bpeprx1a,3,4,0.0,1,4,0.865,0.863,-0.0020000000000000018,-0.0040000000000000036,0.865,0.0179999992251396,0.0,neither
bpeprx1a,3,4,0.0,2,1,0.865,0.864,-0.0010000000000000009,-0.0010000000000000009,0.865,0.06700000166893,0.006,neither
bpeprx1a,3,4,0.0,2,2,0.865,0.862,-0.0030000000000000027,-0.0030000000000000027,0.865,0.025000000372529,0.008,neither
bpeprx1a,3,4,0.0,2,3,0.865,0.866,0.0010000000000000009,0.0010000000000000009,0.865,0.0010000000474974,0.018,neither
bpeprx1a,3,4,0.0,2,4,0.865,0.866,0.0010000000000000009,0.0010000000000000009,0.865,0.0359999984502792,0.0,neither
bpeprx1a,3,4,0.0,3,1,0.865,0.825,-0.040000000000000036,-0.03600000000000003,0.865,0.0,0.249,neither
bpeprx1a,3,4,0.0,3,2,0.865,0.846,-0.019000000000000017,-0.019000000000000017,0.865,0.0,0.312,neither
bpeprx1a,3,4,0.0,3,3,0.865,0.847,-0.018000000000000016,-0.019000000000000017,0.865,0.0,0.409,neither
bpeprx1a,3,4,0.0,3,4,0.865,0.835,-0.030000000000000027,-0.029000000000000026,0.865,0.0,0.268,neither
